,loss,accuracy,context_size,lr,batch_size,epochs,patience,min_delta,gamma,step_size,dropout,time_total_s,val_loss_list,train_loss_list
24,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.4253590106964111,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
25,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.430635690689087,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
47,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.6420855522155762,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
46,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.733889102935791,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
45,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.5183489322662354,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
44,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.6165201663970947,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
43,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.6066720485687256,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
42,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.5622150897979736,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
41,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.5802934169769287,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
40,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.7530877590179443,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
39,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.5812110900878906,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
38,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.474792242050171,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
98,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,0.9534990787506104,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
37,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.471191644668579,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
35,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.4382519721984863,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
34,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.7033071517944336,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
33,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.7990226745605469,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
32,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.8395938873291016,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
31,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.678762674331665,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
30,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.506678819656372,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
29,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.8044278621673584,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
28,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.6773574352264404,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
27,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.6054370403289795,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
26,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.5122590065002441,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
36,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,1.711289405822754,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
99,3.0,0.22058823529411764,2,0.009159544393144516,512,200,10,0.0006816366988585599,0.9,5,0,0.9399032592773438,"[3.253305196762085, 3.1895291805267334, 3.134925603866577, 3.090576171875, 3.055227518081665, 3.0305848121643066, 3.0138025283813477, 3.0026097297668457, 2.9976420402526855, 2.998281717300415, 3.0031039714813232, 3.0111441612243652, 3.021512269973755, 3.032810688018799, 3.0452022552490234, 3.0573794841766357, 3.0704667568206787, 3.0842254161834717, 3.097844362258911]","[3.4180386066436768, 3.183279275894165, 3.013032913208008, 2.887155294418335, 2.713855028152466, 2.5793769359588623, 2.493637800216675, 2.416146755218506, 2.2512216567993164, 2.1906540393829346, 2.0902650356292725, 2.0557026863098145, 2.008237838745117, 1.990384817123413, 1.9173825979232788, 1.9483792781829834, 1.8286824226379395, 1.8264693021774292, 1.741612434387207]"
